Attr0_X,Attr1_X,Attr2_X,Attr3_X,Attr4_X,Attr5_X,Attr6_X,Attr7_T,Attr8_T,Attr9_X,Attr10_X,Attr11_X,Attr12_X,outcome
24,4,9,13,2,12,5,4,0,42,47,36,39,1
24,4,3,2,6,8,2,4,0,42,47,21,26,0
13,2,11,9,0,13,4,4,0,42,47,41,39,0
25,4,1,7,0,14,1,4,1,42,47,65,39,0
14,2,9,13,4,13,3,4,1,42,47,41,39,0
41,4,15,10,2,4,0,4,1,42,95,41,39,0
24,2,12,14,2,10,5,4,0,42,47,41,39,0
18,4,9,13,4,13,1,4,0,93,47,46,39,1
41,2,15,10,0,8,1,4,0,42,47,41,39,0
25,6,11,9,2,3,0,4,1,42,47,46,39,0
29,7,11,9,0,3,4,4,1,42,47,41,39,0
41,4,9,13,2,6,0,4,1,42,47,55,39,0
11,4,15,10,4,8,3,4,1,42,47,33,39,0
16,4,11,9,2,5,0,4,1,42,47,50,39,0
41,2,0,6,2,8,0,4,1,42,47,41,39,0
20,4,11,9,2,14,0,4,1,42,47,21,39,1
21,4,9,13,4,1,1,4,0,42,47,50,39,0
15,4,11,9,4,12,2,2,0,42,47,33,6,0
40,4,8,11,2,3,0,4,1,42,96,41,39,1
19,4,15,10,2,1,0,4,1,42,47,55,39,0
15,4,7,12,4,4,1,4,0,42,47,41,39,1
32,4,11,9,2,6,5,4,0,91,47,31,39,0
25,6,12,14,2,10,0,4,1,42,47,41,39,0
27,4,11,9,2,3,0,4,1,42,47,60,39,0
6,4,2,8,4,12,3,2,0,42,47,21,39,0
30,4,11,9,2,6,0,4,1,42,47,41,39,1
37,4,9,13,2,3,0,4,1,42,47,41,39,1
23,4,11,9,0,6,4,2,0,42,47,37,39,0
31,4,11,9,2,14,0,1,1,42,47,98,39,0
31,4,14,15,2,10,0,4,1,99,47,60,39,1
19,4,15,10,2,3,0,4,1,42,47,41,39,1
15,4,9,13,4,8,1,4,1,42,47,41,39,0
34,1,15,10,0,1,1,4,0,42,47,41,39,0
42,4,11,9,2,12,0,4,1,42,47,45,39,0
25,4,15,10,2,1,0,2,1,42,47,41,23,1
41,2,15,10,2,11,0,4,1,93,47,41,39,1
14,4,15,10,4,1,1,1,1,42,47,21,30,0
47,5,14,15,2,10,0,4,1,42,47,55,39,1
24,1,15,10,5,1,1,2,1,42,47,41,39,0
20,4,11,9,2,7,0,4,1,42,47,41,39,1
41,2,12,14,2,10,0,4,1,42,47,41,39,1
14,4,11,9,4,1,3,2,0,42,47,41,39,0
23,4,11,9,1,8,5,4,0,42,47,41,39,1
36,4,11,9,0,4,4,1,0,42,47,41,39,0
18,2,15,10,5,6,1,2,1,42,47,41,39,0
26,4,2,8,2,3,0,4,1,95,47,41,39,1
46,6,11,9,2,4,5,4,0,42,47,11,39,1
32,4,11,9,3,14,1,3,1,42,47,33,2,0
18,4,8,11,5,10,4,4,0,42,47,41,39,0
56,6,11,9,2,4,0,4,1,42,47,11,39,0
14,2,9,13,4,10,3,2,0,42,47,41,39,0
14,2,9,13,4,10,3,4,0,42,47,41,39,0
29,4,3,2,2,7,0,4,1,42,47,41,26,0
31,7,9,13,2,10,0,1,1,97,47,41,0,1
36,4,9,13,0,4,1,4,1,42,47,48,39,0
43,4,11,9,0,12,1,4,0,42,47,38,39,0
38,6,15,10,0,4,4,1,0,42,47,41,0,0
29,4,1,7,2,3,0,4,1,42,94,50,39,1
40,4,11,9,2,12,0,4,1,42,47,37,39,0
12,0,11,9,2,0,5,4,0,42,47,41,26,0
19,6,11,9,2,3,0,4,1,42,96,41,39,1
42,2,8,11,2,11,0,4,1,42,47,39,39,1
19,6,12,14,5,13,1,4,0,42,47,26,39,0
19,5,9,13,2,4,0,4,1,42,47,50,39,1
35,4,11,9,2,3,0,4,1,42,47,41,39,1
28,4,8,11,2,10,0,4,1,42,47,41,39,1
34,7,15,10,0,1,4,4,0,42,47,49,39,0
33,4,11,9,0,7,1,4,0,42,47,41,39,0
27,4,0,6,4,8,4,4,0,42,47,26,26,0
22,2,15,10,4,1,4,4,0,42,47,19,39,0
36,0,15,10,4,0,1,4,1,95,47,60,39,1
7,0,15,10,4,0,3,4,0,42,47,21,39,0
44,4,15,10,4,1,1,4,0,42,47,41,2,0
35,4,11,9,5,10,2,3,0,42,47,41,33,0
23,4,15,10,2,8,5,4,0,42,47,41,39,1
13,4,15,10,2,3,0,4,1,42,47,41,4,0
31,2,9,13,5,10,4,4,0,42,47,41,39,0
47,4,9,13,2,12,0,4,1,42,47,38,39,1
54,0,5,4,0,0,1,4,1,42,47,11,39,0
51,4,5,4,2,14,0,4,1,42,47,60,39,1
20,4,15,10,3,14,1,4,0,42,47,38,39,0
46,0,9,13,6,0,1,4,0,42,47,41,39,0
31,5,8,11,2,4,2,4,1,42,47,50,39,1
15,4,11,9,4,1,1,4,0,42,47,52,39,0
9,4,2,8,4,6,3,4,1,42,47,33,39,0
32,1,15,10,0,4,4,4,1,42,47,60,39,1
28,6,11,9,2,3,0,4,1,42,47,60,39,0
53,4,11,9,6,1,4,4,0,42,47,41,39,0
38,4,15,10,2,1,0,4,1,42,47,46,39,1
6,0,11,9,5,0,3,4,1,42,47,21,39,0
39,7,12,14,4,10,1,4,1,42,47,41,39,1
32,1,15,10,0,1,4,2,0,42,47,41,39,0
8,4,15,10,4,12,3,4,0,42,47,14,39,0
17,4,8,11,4,4,1,4,1,42,47,41,39,0
38,4,8,11,2,3,0,4,1,42,47,50,39,1
38,2,11,9,2,4,0,4,1,93,47,41,39,1
31,4,0,6,2,1,0,4,1,42,47,41,39,0
11,4,9,13,4,13,1,4,0,42,47,41,39,0
29,4,11,9,2,14,0,4,1,42,47,41,39,0
18,0,15,10,2,0,5,4,0,42,47,31,39,0
46,6,9,13,2,5,0,4,1,42,47,26,39,0
38,7,8,11,2,10,0,4,1,42,47,41,39,0
25,6,9,13,2,3,0,4,1,42,47,65,39,1
9,4,11,9,4,5,3,4,1,42,47,25,39,0
21,4,11,9,2,12,5,4,0,42,47,21,39,0
40,4,15,10,0,1,4,4,0,42,47,46,39,0
35,4,11,9,2,14,0,4,1,42,47,41,39,0
33,6,9,13,4,12,1,4,1,96,47,46,39,1
22,4,15,10,2,3,0,4,1,42,47,41,39,1
27,4,15,10,2,12,0,4,1,42,47,41,30,1
19,4,15,10,0,8,1,4,0,42,47,16,39,0
7,0,15,10,4,0,1,4,1,42,47,41,39,0
33,4,15,10,0,13,1,4,0,42,47,46,39,0
33,6,8,11,2,11,0,4,1,42,47,4,39,0
22,4,11,9,4,7,1,4,1,93,47,31,39,0
15,4,1,7,3,12,3,1,1,42,47,36,19,0
25,4,11,9,0,12,4,4,0,42,47,41,39,0
8,4,11,9,4,1,3,2,0,42,47,21,39,0
20,4,9,13,4,4,1,4,1,96,47,49,39,1
12,4,3,2,4,6,1,4,1,42,47,55,26,0
27,4,11,9,2,6,0,4,1,42,47,41,39,0
6,4,15,10,4,12,3,4,0,42,47,31,39,0
50,6,15,10,2,5,0,4,1,42,47,80,39,0
12,4,9,13,5,4,1,4,0,42,47,41,39,0
25,4,11,9,2,14,0,4,1,42,47,46,39,0
34,4,9,13,6,1,1,4,0,42,47,26,39,0
32,4,11,9,0,3,1,4,1,42,47,41,39,0
41,4,11,9,4,12,1,4,1,42,99,49,39,1
13,4,9,13,4,6,3,4,1,42,47,36,39,0
32,4,14,15,2,7,0,4,1,42,47,46,0,0
12,4,9,13,4,12,1,4,1,42,47,50,39,0
49,4,11,9,2,14,0,4,1,42,47,21,39,0
33,2,12,14,0,10,4,4,0,42,47,41,39,0
21,6,15,10,4,3,3,4,1,42,47,49,39,0
36,4,9,13,2,10,0,4,1,97,47,46,39,1
14,2,11,9,4,6,3,0,1,42,47,31,39,0
28,0,11,9,0,0,1,2,0,42,47,33,39,0
56,4,9,13,2,12,0,4,1,98,47,41,39,1
12,4,11,9,0,11,3,4,0,42,96,41,39,0
13,0,9,13,2,0,0,4,1,42,47,60,39,0
19,2,9,13,4,10,1,4,0,42,47,50,39,0
43,4,15,10,0,8,4,4,0,42,47,39,39,0
34,4,7,12,0,12,4,4,0,42,47,39,39,0
46,4,9,13,0,4,1,4,1,42,47,39,39,0
44,4,11,9,6,8,4,4,0,42,47,41,39,0
33,1,9,13,4,1,1,4,1,42,47,55,39,1
12,4,9,13,4,4,4,4,1,42,47,41,39,1
23,2,11,9,0,5,3,1,1,42,47,56,39,0
39,4,11,9,2,13,0,4,1,42,47,41,39,1
35,4,14,15,2,10,0,4,1,97,47,55,39,1
5,4,1,7,4,1,2,4,0,42,47,11,39,0
9,4,0,6,4,10,4,2,0,42,47,41,39,0
33,4,9,13,4,10,1,4,0,42,47,41,39,1
30,4,11,9,2,12,0,4,1,93,47,50,39,1
44,4,2,8,6,8,4,2,0,42,47,41,39,0
27,4,11,9,2,6,0,4,1,42,47,41,39,0
19,4,5,4,4,7,1,3,0,42,47,41,26,0
8,1,15,10,4,13,1,4,1,42,47,41,39,0
53,6,4,3,2,5,0,4,1,86,47,22,39,0
32,4,15,10,2,10,0,4,1,42,47,46,39,0
21,4,11,9,2,3,0,4,1,42,47,41,39,0
13,4,9,13,2,10,0,4,1,42,47,46,39,1
26,4,11,9,2,4,0,4,1,42,47,50,39,0
19,2,0,6,4,14,2,4,1,42,95,41,39,0
21,6,9,13,2,12,3,4,1,42,47,21,39,0
37,6,11,9,0,8,4,4,0,42,47,41,39,0
16,4,11,9,4,4,3,4,0,42,47,41,39,0
17,4,11,9,2,3,0,4,1,42,47,41,39,0
11,4,8,11,4,8,3,4,1,42,47,21,39,0
25,6,9,13,2,10,0,4,1,42,47,6,39,1
40,4,15,10,4,10,1,4,1,42,47,38,39,1
15,4,11,9,4,7,1,4,1,42,47,41,39,0
35,4,15,10,2,3,0,4,1,95,47,55,39,1
9,4,11,9,4,1,1,4,0,42,47,41,39,0
29,1,9,13,2,1,5,1,0,42,47,41,30,1
49,4,15,10,2,1,0,4,1,42,47,41,39,1
20,4,9,13,2,10,0,1,1,42,47,41,39,1
9,4,15,10,4,12,1,4,1,42,47,41,39,0
51,4,2,8,2,12,0,4,1,42,47,41,39,1
22,4,15,10,2,8,0,4,1,42,47,43,39,0
9,7,7,12,4,13,3,4,1,42,47,11,39,0
32,4,11,9,0,8,4,4,0,42,47,34,39,0
14,4,9,13,4,4,1,1,1,42,47,36,35,0
24,4,12,14,2,4,0,4,1,42,47,50,39,1
27,4,9,13,4,10,1,4,1,42,47,41,0,1
40,4,11,9,2,6,0,1,1,42,47,9,30,0
32,6,9,13,2,12,0,4,1,42,47,41,39,0
30,4,11,9,2,10,5,4,0,42,47,41,39,0
48,0,11,9,2,0,0,4,1,42,47,50,39,1
19,4,9,13,4,10,1,4,1,42,47,41,39,0
18,4,15,10,4,3,4,2,1,42,47,41,39,0
11,4,15,10,4,10,3,4,0,42,47,26,39,0
69,7,3,2,6,8,1,4,0,42,47,21,39,0
27,4,9,13,2,13,0,1,1,91,47,41,0,0
26,4,0,6,0,7,1,1,0,42,47,41,32,0
9,4,15,10,4,4,1,4,0,42,47,39,39,0
16,2,11,9,2,3,0,4,1,42,47,41,39,0
22,4,9,13,4,4,1,4,0,42,47,41,39,0
35,4,11,9,4,8,1,4,0,42,47,41,39,0
24,4,11,9,2,3,0,4,1,42,47,50,39,0
15,4,11,9,4,14,1,4,1,42,47,98,39,0
44,4,9,13,4,10,1,4,0,90,47,52,5,0
45,4,11,9,6,8,4,4,0,42,47,31,0,0
30,7,15,10,0,1,3,4,0,42,47,39,39,0
31,4,11,9,0,3,1,4,1,42,47,36,39,0
36,0,11,9,3,0,4,4,0,42,47,33,39,0
41,4,11,9,0,7,1,4,0,42,47,41,34,0
46,4,11,9,0,12,1,4,0,42,47,25,39,0
7,4,2,8,4,8,3,4,1,42,47,41,8,0
25,4,11,9,2,4,0,4,1,42,47,47,39,1
29,6,15,10,0,10,1,4,0,42,47,16,39,0
19,4,5,4,5,3,1,4,0,42,47,41,39,0
19,4,9,13,2,10,0,4,1,42,47,36,39,0
41,2,11,9,2,1,0,4,1,42,47,41,39,0
7,4,15,10,4,12,3,4,1,42,47,26,39,0
44,4,10,16,2,10,0,4,1,42,47,50,39,1
43,1,15,10,2,1,5,4,0,42,47,41,39,1
39,4,4,3,2,3,2,4,0,42,47,41,39,0
50,4,15,10,4,1,1,4,0,42,47,41,39,0
31,4,15,10,2,12,0,4,1,42,47,50,39,1
33,0,5,4,0,0,1,0,1,42,47,49,39,0
16,2,11,9,2,3,0,4,1,42,47,46,39,0
34,4,11,9,2,4,0,4,1,42,47,41,39,1
50,7,9,13,2,10,0,4,1,42,47,41,39,0
45,2,11,9,6,8,4,4,0,42,47,31,39,0
48,2,9,13,2,10,5,4,0,42,47,46,39,1
11,1,15,10,4,6,1,4,1,42,47,41,39,0
35,4,15,10,2,12,0,4,1,99,47,60,39,1
9,4,15,10,4,1,3,4,0,42,47,9,39,0
39,4,11,9,2,6,0,4,1,42,47,49,39,0
49,2,11,9,2,6,0,4,1,42,47,41,39,0
40,6,9,13,2,1,5,4,0,99,47,31,39,1
64,4,9,13,2,4,0,4,1,42,47,41,39,0
12,4,15,10,4,6,1,4,1,42,47,40,39,0
19,6,9,13,4,3,1,4,1,42,47,55,39,0
31,4,9,13,2,4,0,4,1,97,47,50,39,1
46,1,15,10,6,10,4,0,0,42,47,41,39,0
6,0,15,10,4,0,3,4,0,42,95,25,39,0
7,4,2,8,4,1,3,4,0,42,47,26,39,0
32,4,15,10,0,4,2,4,0,42,47,46,39,0
29,2,15,10,4,10,2,4,1,42,47,8,39,0
9,4,15,10,4,12,3,1,1,42,47,21,40,0
28,4,11,9,0,6,1,2,1,42,47,36,39,0
13,4,15,10,4,8,3,4,1,42,47,31,2,0
50,2,10,16,6,10,4,4,0,42,47,41,20,0
30,4,11,9,2,3,0,4,1,42,47,41,39,0
23,4,8,11,4,13,1,4,1,42,47,41,39,0
7,4,11,9,4,12,3,4,0,42,47,13,39,0
48,4,11,9,2,8,5,4,0,42,47,41,39,0
8,4,11,9,4,12,3,3,1,42,47,41,33,0
11,4,7,12,2,6,0,4,1,42,47,26,39,0
6,4,11,9,4,1,3,4,0,42,47,41,39,0
28,4,15,10,2,4,0,4,1,42,47,46,39,1
7,4,15,10,4,8,3,4,0,42,47,16,39,0
39,4,11,9,0,10,1,4,0,42,47,41,39,0
29,2,9,13,2,11,0,4,1,42,47,50,39,0
6,4,0,6,4,8,3,4,0,42,47,21,39,0
29,4,15,10,3,12,4,2,0,42,47,41,39,0
15,4,15,10,4,4,3,4,0,42,47,41,39,0
59,6,3,2,0,3,1,4,0,42,47,29,39,0
13,4,2,8,2,7,0,4,1,42,47,41,8,0
61,4,11,9,0,8,1,4,0,42,47,21,39,0
33,4,15,10,2,8,0,4,1,42,47,41,39,0
13,4,15,10,2,12,0,4,1,42,47,41,39,1
38,4,11,9,2,10,5,4,0,42,47,17,39,0
32,4,11,9,2,14,0,4,1,42,47,41,7,0
32,2,8,11,0,11,3,4,0,42,47,41,5,0
37,4,11,9,2,3,0,4,1,90,47,46,39,1
32,5,15,10,2,4,0,4,1,95,47,46,39,1
30,1,11,9,0,1,1,4,0,42,47,41,39,0
8,4,11,9,4,9,1,4,0,42,47,46,39,0
54,4,11,9,6,13,1,4,0,42,47,19,39,0
7,4,15,10,4,4,3,4,1,42,47,16,39,0
48,4,15,10,2,3,0,4,1,42,47,55,39,0
34,4,8,11,5,10,1,4,1,42,47,41,39,0
30,4,8,11,0,3,1,4,1,42,47,36,39,0
47,4,15,10,0,4,1,4,0,42,47,52,28,0
46,4,7,12,2,4,0,4,1,93,47,60,39,1
35,4,11,9,0,1,4,4,0,42,47,41,39,0
46,4,15,10,2,13,0,4,1,42,47,37,39,0
57,0,9,13,2,0,0,4,1,99,47,41,39,1
5,0,0,6,4,0,3,4,0,42,47,41,39,0
7,4,1,7,4,5,3,4,1,42,47,25,39,0
16,4,15,10,2,13,0,4,1,42,47,70,39,0
25,4,11,9,5,10,4,0,0,42,47,41,39,0
18,4,11,9,2,3,0,4,1,42,47,50,39,0
24,4,15,10,0,10,1,4,1,42,47,41,39,0
33,4,1,7,0,14,1,4,1,42,99,76,39,1
47,4,5,4,2,8,5,4,0,42,47,98,39,0
33,4,15,10,2,6,0,4,1,42,47,41,39,0
41,2,10,16,0,10,1,4,0,95,47,41,39,1
25,4,11,9,0,12,4,4,0,42,47,41,39,0
14,4,15,10,4,12,1,4,0,42,47,41,39,0
41,2,6,5,2,3,0,4,1,42,47,41,39,0
32,7,11,9,2,8,5,4,0,42,47,16,39,0
15,4,9,13,4,3,3,4,1,42,47,41,39,0
10,4,15,10,4,3,3,4,1,42,47,41,39,0
29,4,11,9,0,14,1,4,1,42,47,41,39,0
41,4,11,9,2,7,0,4,1,42,47,41,39,0
46,4,11,9,2,4,0,4,1,42,47,41,39,0
22,0,2,8,5,0,4,2,0,42,47,53,39,0
20,4,9,13,2,10,0,4,1,42,47,60,39,1
20,4,15,10,2,6,0,4,1,42,47,39,26,0
35,4,12,14,2,10,5,4,0,95,47,41,39,1
15,4,11,9,2,5,0,4,1,42,47,41,39,0
13,4,15,10,4,6,1,4,1,42,47,41,39,0
28,4,0,6,0,7,1,2,0,42,47,41,39,0
24,6,15,10,2,12,0,4,1,42,47,92,39,0
11,2,11,9,4,14,3,4,1,42,47,41,39,0
32,4,6,5,2,7,0,2,1,42,47,41,39,0
7,4,11,9,4,3,3,4,1,42,47,60,39,0
30,4,9,13,4,12,1,4,1,42,47,41,39,0
48,6,15,10,2,5,0,4,1,42,47,16,39,0
29,4,11,9,2,12,0,4,1,42,96,46,39,1
33,1,11,9,4,14,4,1,0,42,47,41,39,0
55,0,4,3,2,0,0,4,1,42,47,49,39,0
24,6,9,13,2,14,0,2,1,42,47,49,0,0
40,7,12,14,0,10,1,1,0,42,47,41,39,0
16,4,10,16,4,1,3,4,1,42,47,19,39,0
71,5,11,9,0,12,1,4,1,42,47,21,39,0
5,4,1,7,4,8,3,4,1,42,47,21,39,0
15,4,8,11,4,3,1,4,1,42,47,41,39,0
23,6,8,11,4,5,1,4,1,42,47,60,39,0
28,4,15,10,4,1,1,4,0,42,47,41,39,0
11,4,7,12,2,12,5,4,0,42,47,26,39,0
39,2,1,7,2,6,0,2,1,42,47,41,39,0
39,4,3,2,2,8,0,4,1,42,47,54,26,0
70,0,0,6,6,0,1,4,1,42,47,21,39,0
16,4,11,9,4,4,1,4,0,42,47,46,39,0
41,4,11,9,2,8,0,4,1,42,47,50,11,1
17,4,9,13,4,1,1,4,0,42,47,36,2,0
7,4,11,9,4,3,1,4,1,42,47,46,39,0
18,4,9,13,3,12,1,4,0,42,47,50,39,0
11,4,5,4,4,7,3,2,0,42,47,41,6,0
54,4,9,13,2,12,0,4,1,42,47,16,39,1
15,4,1,7,4,3,1,4,1,42,47,41,39,0
23,4,11,9,2,7,0,2,1,42,47,41,39,0
5,4,2,8,4,6,3,4,1,42,47,16,39,0
15,4,11,9,4,7,1,4,1,42,47,41,39,0
15,4,14,15,4,10,1,4,1,42,47,50,39,0
32,2,9,13,2,11,5,2,0,97,47,41,39,1
52,4,11,9,2,14,0,4,1,42,47,17,39,0
50,5,11,9,6,12,1,4,0,42,47,16,39,0
14,4,15,10,2,12,0,4,1,42,47,41,39,0
28,4,11,9,5,7,4,4,1,42,47,41,39,0
28,4,10,16,2,10,0,4,1,42,47,41,39,1
23,4,11,9,0,1,3,4,0,42,47,41,39,0
13,4,9,13,4,10,3,1,1,42,47,41,36,0
40,2,15,10,6,1,1,4,0,42,47,25,39,0
34,4,15,10,2,1,5,4,0,42,47,41,39,1
18,4,11,9,2,3,0,0,1,42,47,41,39,0
40,4,15,10,2,4,0,4,1,42,47,41,39,1
16,4,11,9,4,14,1,3,1,42,47,41,39,0
5,4,0,6,4,8,3,4,0,42,47,26,39,0
34,7,15,10,4,8,3,2,0,42,47,41,39,0
33,4,9,13,0,4,1,4,1,42,47,41,39,1
9,4,15,10,4,10,3,4,0,78,47,33,39,0
6,6,11,9,2,8,5,4,0,42,47,41,39,0
5,4,1,7,4,8,3,4,1,42,95,16,39,0
78,4,15,10,0,12,4,2,0,42,47,38,39,0
11,4,15,10,4,3,1,4,1,42,47,41,39,0
29,4,9,13,2,10,0,4,1,42,47,41,39,1
7,6,15,10,4,5,3,4,1,42,47,50,39,0
57,4,11,9,2,14,0,4,1,42,47,41,39,0
11,1,7,12,4,4,4,4,0,42,47,33,39,0
16,4,15,10,4,13,1,4,1,42,47,54,39,0
25,4,7,12,2,12,0,4,1,42,99,46,39,1
45,4,11,9,2,12,0,4,1,42,47,31,39,0
18,2,15,10,4,11,1,2,1,42,99,41,39,0
36,4,11,9,5,1,4,4,0,75,47,41,39,0
61,4,11,9,6,8,2,4,0,42,47,33,39,0
13,4,4,3,4,7,2,4,1,42,47,41,26,0
21,4,12,14,4,4,1,4,1,42,47,41,39,1
24,4,11,9,2,7,0,4,1,42,47,41,39,0
16,4,11,9,2,3,0,4,1,91,47,41,39,0
45,4,11,9,0,8,4,4,0,42,47,41,39,0
19,4,15,10,4,8,4,2,0,42,47,41,39,0
23,0,6,5,0,0,3,0,1,42,47,39,39,0
28,7,11,9,0,8,1,2,0,42,47,49,39,0
20,4,15,10,4,10,3,4,0,42,47,41,39,0
23,0,9,13,4,0,1,4,1,42,47,41,39,0
14,4,11,9,4,1,4,2,0,42,47,41,23,0
15,5,15,10,5,12,3,4,0,42,47,41,39,0
5,4,0,6,4,8,3,4,0,42,95,19,39,0
17,4,15,10,4,3,1,4,0,42,47,41,39,0
6,4,1,7,4,8,3,4,0,42,47,31,39,0
8,4,15,10,4,12,1,4,1,42,47,31,39,0
57,0,11,9,2,0,0,4,1,42,47,25,39,0
6,7,15,10,4,8,1,4,0,42,47,41,39,0
44,4,11,9,4,8,1,2,0,42,47,41,39,0
28,4,15,10,5,8,4,4,0,42,47,9,39,0
34,4,15,10,0,4,1,4,1,42,47,41,39,0
29,4,2,8,2,11,0,2,1,42,47,41,0,0
41,4,15,10,6,4,4,4,0,42,47,41,39,0
38,4,12,14,2,4,0,4,1,42,47,50,39,1
11,4,1,7,4,6,3,4,1,42,47,50,39,0
28,4,9,13,3,4,1,4,1,42,47,41,39,1
42,5,15,10,2,14,0,4,1,42,47,41,39,1
33,4,15,10,0,4,1,4,0,42,47,41,39,0
41,2,11,9,2,14,0,2,1,42,47,41,39,1
5,0,1,7,4,0,3,4,1,42,47,21,29,0
38,2,9,13,0,4,1,4,0,42,47,41,39,1
10,0,9,13,4,0,1,4,1,42,47,26,39,0
18,4,9,13,4,8,4,4,1,42,47,41,0,0
28,5,9,13,2,3,0,4,1,42,47,41,39,0
24,7,12,14,4,10,1,4,1,42,47,41,39,0
13,6,7,12,4,12,1,4,1,42,47,50,39,0
17,4,11,9,2,7,0,4,1,42,47,41,39,0
17,4,9,13,4,5,3,4,1,42,47,50,39,0
10,4,9,13,4,12,1,4,0,42,47,41,39,0
44,4,9,13,0,10,4,2,0,42,47,50,14,0
48,2,12,14,2,4,0,4,1,42,47,41,39,1
25,4,11,9,2,7,0,4,1,91,47,50,39,0
41,4,5,4,0,7,1,4,0,42,47,41,39,0
11,7,15,10,4,1,3,4,0,42,47,21,39,0
6,4,11,9,4,9,2,4,0,42,47,11,39,0
24,4,15,10,0,12,1,4,0,91,47,46,39,0
55,5,11,9,2,4,0,4,1,95,47,50,39,1
19,4,11,9,4,6,1,4,1,42,47,60,39,0
14,4,9,13,2,12,0,4,1,42,47,49,39,1
6,4,1,7,4,1,2,1,0,42,47,21,39,0
33,2,12,14,0,10,4,2,0,42,47,41,39,0
52,4,1,7,2,12,0,4,1,42,47,41,39,0
14,4,11,9,4,12,1,4,0,42,47,39,39,0
41,4,15,10,0,10,1,4,0,42,47,41,39,0
15,4,11,9,4,6,2,4,1,42,47,29,13,0
20,4,15,10,0,7,4,0,1,42,47,41,39,0
37,6,11,9,0,4,4,4,0,96,47,31,39,1
47,4,0,6,2,3,0,4,1,42,47,41,39,1
32,4,12,14,2,10,0,4,1,95,47,55,39,1
49,6,11,9,2,5,0,4,1,42,47,60,39,0
29,0,11,9,0,0,4,4,0,42,47,41,39,0
34,7,11,9,5,1,4,4,0,42,47,38,39,0
20,4,11,9,4,1,1,4,1,42,47,41,39,0
17,4,11,9,4,12,1,4,0,42,47,36,39,0
36,4,12,14,4,4,1,4,1,42,47,41,39,0
20,4,15,10,0,4,4,4,0,42,47,31,39,0
9,4,11,9,4,6,3,4,0,42,47,36,39,0
38,6,14,15,2,10,0,4,1,42,47,50,39,1
32,2,12,14,2,10,0,4,1,42,47,45,39,1
39,4,11,9,5,1,2,4,0,42,47,41,39,0
30,4,11,9,2,3,0,4,1,42,47,41,39,1
15,4,9,13,4,11,3,4,0,42,47,41,39,0
58,6,11,9,2,4,0,4,1,42,47,4,39,0
21,4,11,9,0,4,1,4,0,42,47,41,39,0
53,6,11,9,2,5,0,4,1,95,47,60,39,1
27,4,12,14,4,1,1,4,1,42,47,41,0,0
20,4,11,9,2,3,0,4,1,42,47,41,39,0
18,4,15,10,0,10,4,4,0,42,47,41,39,0
31,5,15,10,2,4,0,4,1,42,47,41,39,0
19,4,6,5,4,8,3,4,1,42,47,41,39,0
52,1,9,13,0,1,1,2,0,42,47,41,39,0
25,2,15,10,5,11,3,3,1,42,47,52,39,0
37,6,11,9,0,12,1,4,1,42,47,41,39,0
17,4,1,7,4,7,3,4,1,42,47,49,39,0
23,2,11,9,0,4,1,4,1,42,47,41,39,0
25,4,7,12,2,10,0,4,1,42,95,46,39,0
30,7,12,14,2,10,0,4,1,42,47,50,39,1
9,0,15,10,4,0,3,4,1,42,47,41,39,0
11,4,7,12,4,12,1,4,1,42,47,41,39,0
23,2,11,9,4,8,4,2,0,42,47,41,39,0
17,7,8,11,2,11,0,4,1,42,47,41,39,1
11,4,15,10,4,8,4,4,0,42,47,26,39,0
9,4,15,10,4,8,1,4,0,42,47,21,0,0
33,4,9,13,4,10,1,4,1,42,47,41,39,0
12,0,9,13,4,0,1,4,1,42,47,50,39,0
26,4,11,9,4,6,1,4,1,65,47,50,39,0
16,0,0,6,4,0,3,4,0,42,47,39,39,0
11,4,11,9,4,12,4,4,0,42,47,49,39,0
27,6,9,13,4,12,3,1,1,42,47,60,20,0
33,4,12,14,2,4,0,4,1,97,47,50,39,1
56,4,7,12,0,4,1,4,0,42,47,44,39,0
48,1,8,11,0,10,4,4,1,93,47,41,39,1
26,7,10,16,2,10,5,4,0,95,47,41,0,1
29,4,2,8,5,3,1,2,1,42,47,41,39,0
36,4,11,9,0,3,2,4,1,42,47,41,39,0
21,4,11,9,2,7,0,4,1,42,47,41,39,0
36,4,8,11,2,3,0,4,1,42,47,41,39,0
11,2,15,10,4,1,3,4,0,42,47,21,39,0
14,4,6,5,2,3,0,4,1,42,47,46,39,0
43,5,9,13,2,4,0,4,1,42,99,50,39,1
23,7,12,14,2,10,0,4,1,42,47,75,39,0
40,4,15,10,2,4,0,4,1,90,47,55,39,1
34,7,11,9,5,1,4,4,0,42,47,39,39,0
60,0,11,9,2,0,0,1,1,42,47,2,39,0
6,4,11,9,4,8,3,4,0,42,47,31,39,0
50,2,11,9,0,14,2,4,1,42,47,41,39,0
10,4,15,10,4,14,3,4,0,42,47,31,39,0
28,4,15,10,2,1,5,4,0,94,47,41,39,1
14,4,15,10,2,12,0,4,1,42,47,50,39,0
23,4,7,12,3,12,3,2,0,42,47,37,39,0
13,6,11,9,4,12,4,1,0,42,47,41,39,0
34,0,8,11,2,0,5,2,0,42,47,36,39,1
27,4,9,13,3,3,1,4,1,42,95,50,0,1
29,4,15,10,2,3,0,2,1,42,47,46,39,1
47,4,9,13,2,6,0,4,1,42,47,41,22,1
